模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147452928
  总收益率(盈利/初始资金)：	-0.00%	  盈利：	-30719.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	-0.00%

  可靠性(胜率)：	50.97%		  成交额：	119566968
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	49.24%		  亏损次数比例：	48.96%
  平均利润率：		-0.00%		  平均每次盈利：	-21
  标准离差率：		-3261.2%		  标准离差：		775.10
  多头次数：		722		  空头次数：		721
  多头盈利次数：	368		  空头盈利次数：	343

  盈利次数：		711		  亏损次数：	707
  总盈利：		347750(0.02%)	  总亏损：	-382070(-0.02%)
  平均盈利率：		489(0.00%)	  平均亏损率：	-540(-0.00%)
  最大盈利额：		4900(0.00%)	  最大亏损额：	-8500(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	14		  最大连续亏损次数：	9
  最大连续盈利：	14700(0.00%)	  最大连续亏损：	-11020(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型

20070226	8468	多头	20070228	8600	1	0	660	660	2147484416	正常
20070228	8600	空头	20070302	8600	1	0	0	0	2147484416	正常
20070302	8600	多头	20070305	8778	1	0	890	890	2147485184	正常
20070305	8778	空头	20070306	8792	1	0	-70	-70	2147485184	正常
20070306	8792	多头	20070308	8708	1	0	-420	-420	2147484672	正常
20070308	8708	空头	20070313	8400	1	0	1540	1540	2147486208	正常
20070313	8400	多头	20070314	8648	1	0	1240	1240	2147487488	正常
20070314	8648	空头	20070315	8380	1	0	1340	1340	2147488768	正常
20070315	8380	多头	20070316	8664	1	0	1420	1420	2147490304	正常
20070316	8664	空头	20070319	8700	1	0	-180	-180	2147490048	正常
20070319	8700	多头	20070322	8636	1	0	-320	-320	2147489792	正常
20070322	8636	空头	20070323	8666	1	0	-150	-150	2147489536	正常
20070323	8666	多头	20070326	8726	1	0	300	300	2147489792	正常
20070326	8726	空头	20070329	8644	1	0	410	410	2147490304	正常
20070329	8644	多头	20070330	8624	1	0	-100	-100	2147490304	正常
20070330	8624	空头	20070402	8638	1	0	-70	-70	2147490304	正常
20070402	8638	多头	20070403	8848	1	0	1050	1050	2147491328	正常
20070403	8848	空头	20070404	8884	1	0	-180	-180	2147491072	正常
20070404	8884	多头	20070405	8830	1	0	-270	-270	2147490816	正常
20070405	8830	空头	20070406	8858	1	0	-140	-140	2147490560	正常
20070406	8858	多头	20070409	8760	1	0	-490	-490	2147490048	正常
20070409	8760	空头	20070410	8830	1	0	-350	-350	2147489792	正常
20070410	8830	多头	20070412	8850	1	0	100	100	2147489792	正常
20070412	8850	空头	20070413	8898	1	0	-240	-240	2147489536	正常
20070413	8898	多头	20070416	9010	1	0	560	560	2147490048	正常
20070416	9010	空头	20070417	9176	1	0	-830	-830	2147489280	正常
20070417	9176	多头	20070418	9228	1	0	260	260	2147489536	正常
20070418	9228	空头	20070419	9040	1	0	940	940	2147490560	正常
20070419	9040	多头	20070420	9048	1	0	40	40	2147490560	正常
20070420	9048	空头	20070423	9108	1	0	-300	-300	2147490304	正常
20070423	9108	多头	20070425	9050	1	0	-290	-290	2147490048	正常
20070425	9050	空头	20070426	9126	1	0	-380	-380	2147489792	正常
20070426	9126	多头	20070427	9178	1	0	260	260	2147490048	正常
20070427	9178	空头	20070430	9100	1	0	390	390	2147490560	正常
20070430	9100	多头	20070508	9050	1	0	-250	-250	2147490304	正常
20070508	9050	空头	20070509	9072	1	0	-110	-110	2147490304	正常
20070509	9072	多头	20070510	9022	1	0	-250	-250	2147490048	正常
20070510	9022	空头	20070511	9008	1	0	70	70	2147490048	正常
20070511	9008	多头	20070514	8808	1	0	-1000	-1000	2147489024	正常
20070514	8808	空头	20070515	9132	1	0	-1620	-1620	2147487488	正常
20070515	9132	多头	20070516	9072	1	0	-300	-300	2147487232	正常
20070516	9072	空头	20070517	9000	1	0	360	360	2147487488	正常
20070517	9000	多头	20070518	9006	1	0	30	30	2147487488	正常
20070518	9006	空头	20070521	9046	1	0	-200	-200	2147487232	正常
20070521	9046	多头	20070522	9072	1	0	130	130	2147487488	正常
20070522	9072	空头	20070523	9018	1	0	270	270	2147487744	正常
20070523	9018	多头	20070524	9054	1	0	180	180	2147488000	正常
20070524	9054	空头	20070525	9112	1	0	-290	-290	2147487744	正常
20070525	9112	多头	20070528	9200	1	0	440	440	2147488256	正常
20070528	9200	空头	20070529	9108	1	0	460	460	2147488768	正常
20070529	9108	多头	20070530	9024	1	0	-420	-420	2147488256	正常
20070530	9024	空头	20070531	9026	1	0	-10	-10	2147488256	正常
20070531	9026	多头	20070601	9066	1	0	200	200	2147488512	正常
20070601	9066	空头	20070604	8888	1	0	890	890	2147489280	正常
20070604	8888	多头	20070605	8832	1	0	-280	-280	2147489024	正常
20070605	8832	空头	20070606	8832	1	0	0	0	2147489024	正常
20070606	8832	多头	20070607	8842	1	0	50	50	2147489024	正常
20070607	8842	空头	20070608	8686	1	0	780	780	2147489792	正常
20070608	8686	多头	20070611	8636	1	0	-250	-250	2147489536	正常
20070611	8636	空头	20070612	8690	1	0	-270	-270	2147489280	正常
20070612	8690	多头	20070613	8604	1	0	-430	-430	2147488768	正常
20070613	8604	空头	20070614	8646	1	0	-210	-210	2147488512	正常
20070614	8646	多头	20070615	8662	1	0	80	80	2147488512	正常
20070615	8662	空头	20070618	8738	1	0	-380	-380	2147488256	正常
20070618	8738	多头	20070619	8786	1	0	240	240	2147488512	正常
20070619	8786	空头	20070620	8730	1	0	280	280	2147488768	正常
20070620	8730	多头	20070621	8632	1	0	-490	-490	2147488256	正常
20070621	8632	空头	20070622	8646	1	0	-70	-70	2147488256	正常
20070622	8646	多头	20070625	8580	1	0	-330	-330	2147488000	正常
20070625	8580	空头	20070626	8506	1	0	370	370	2147488256	正常
20070626	8506	多头	20070627	8500	1	0	-30	-30	2147488256	正常
20070627	8500	空头	20070628	8490	1	0	50	50	2147488256	正常
20070628	8490	多头	20070629	8410	1	0	-400	-400	2147487744	正常
20070629	8410	空头	20070702	8390	1	0	100	100	2147487744	正常
20070702	8390	多头	20070703	8450	1	0	300	300	2147488000	正常
20070703	8450	空头	20070704	8530	1	0	-400	-400	2147487488	正常
20070704	8530	多头	20070705	8560	1	0	150	150	2147487744	正常
20070705	8560	空头	20070706	8510	1	0	250	250	2147488000	正常
20070706	8510	多头	20070709	8526	1	0	80	80	2147488000	正常
20070709	8526	空头	20070710	8572	1	0	-230	-230	2147487744	正常
20070710	8572	多头	20070711	8518	1	0	-270	-270	2147487488	正常
20070711	8518	空头	20070712	8570	1	0	-260	-260	2147487232	正常
20070712	8570	多头	20070713	8654	1	0	420	420	2147487744	正常
20070713	8654	空头	20070716	8644	1	0	50	50	2147487744	正常
20070716	8644	多头	20070717	8692	1	0	240	240	2147488000	正常
20070717	8692	空头	20070718	8658	1	0	170	170	2147488256	正常
20070718	8658	多头	20070719	8612	1	0	-230	-230	2147488000	正常
20070719	8612	空头	20070720	8626	1	0	-70	-70	2147488000	正常
20070720	8626	多头	20070723	8700	1	0	370	370	2147488256	正常
20070723	8700	空头	20070724	8646	1	0	270	270	2147488512	正常
20070724	8646	多头	20070725	8620	1	0	-130	-130	2147488256	正常
20070725	8620	空头	20070726	8680	1	0	-300	-300	2147488000	正常
20070726	8680	多头	20070727	8626	1	0	-270	-270	2147487744	正常
20070727	8626	空头	20070730	8608	1	0	90	90	2147487744	正常
20070730	8608	多头	20070731	8582	1	0	-130	-130	2147487488	正常
20070731	8582	空头	20070801	8530	1	0	260	260	2147487744	正常
20070801	8530	多头	20070802	8458	1	0	-360	-360	2147487488	正常
20070802	8458	空头	20070803	8460	1	0	-10	-10	2147487488	正常
20070803	8460	多头	20070806	8450	1	0	-50	-50	2147487488	正常
20070806	8450	空头	20070807	8318	1	0	660	660	2147488256	正常
20070807	8318	多头	20070808	8354	1	0	180	180	2147488512	正常
20070808	8354	空头	20070809	8230	1	0	620	620	2147489024	正常
20070809	8230	多头	20070810	8260	1	0	150	150	2147489280	正常
20070810	8260	空头	20070813	8242	1	0	90	90	2147489280	正常
20070813	8242	多头	20070814	8000	1	0	-1210	-1210	2147488000	正常
20070814	8000	空头	20070815	8032	1	0	-160	-160	2147487744	正常
20070815	8032	多头	20070816	8050	1	0	90	90	2147487744	正常
20070816	8050	空头	20070817	8000	1	0	250	250	2147488000	正常
20070817	8000	多头	20070820	8032	1	0	160	160	2147488256	正常
20070820	8032	空头	20070821	7990	1	0	210	210	2147488512	正常
20070821	7990	多头	20070822	8000	1	0	50	50	2147488512	正常
20070822	8000	空头	20070823	7962	1	0	190	190	2147488768	正常
20070823	7962	多头	20070824	7894	1	0	-340	-340	2147488512	正常
20070824	7894	空头	20070827	7900	1	0	-30	-30	2147488512	正常
20070827	7900	多头	20070828	7898	1	0	-10	-10	2147488512	正常
20070828	7898	空头	20070829	7870	1	0	140	140	2147488768	正常
20070829	7870	多头	20070830	7528	1	0	-1710	-1710	2147486976	正常
20070830	7528	空头	20070831	7680	1	0	-760	-760	2147486208	正常
20070831	7680	多头	20070903	7820	1	0	700	700	2147486976	正常
20070903	7820	空头	20070904	7998	1	0	-890	-890	2147486208	正常
20070904	7998	多头	20070905	7982	1	0	-80	-80	2147486208	正常
20070905	7982	空头	20070906	7912	1	0	350	350	2147486464	正常
20070906	7912	多头	20070907	7968	1	0	280	280	2147486720	正常
20070907	7968	空头	20070910	7902	1	0	330	330	2147486976	正常
20070910	7902	多头	20070911	7910	1	0	40	40	2147486976	正常
20070911	7910	空头	20070912	7832	1	0	390	390	2147487488	正常
20070912	7832	多头	20070913	7800	1	0	-160	-160	2147487232	正常
20070913	7800	空头	20070914	7822	1	0	-110	-110	2147487232	正常
20070914	7822	多头	20070919	7750	1	0	-360	-360	2147486976	正常
20070919	7750	空头	20071015	8900	1	0	-5750	-5750	2147481216	正常
20071015	8900	多头	20071016	9020	1	0	600	600	2147481856	正常
20071016	9020	空头	20071018	9000	1	0	100	100	2147481984	正常
20071018	9000	多头	20071019	8750	1	0	-1250	-1250	2147480704	正常
20071019	8750	空头	20071022	9000	1	0	-1250	-1250	2147479424	正常
20071022	9000	多头	20071024	8300	1	0	-3500	-3500	2147475968	正常
20071024	8300	空头	20071025	8750	1	0	-2250	-2250	2147473664	正常
20071025	8750	多头	20071026	8720	1	0	-150	-150	2147473536	正常
20071026	8720	空头	20071031	8770	1	0	-250	-250	2147473280	正常
20071031	8770	多头	20071105	8738	1	0	-160	-160	2147473152	正常
20071105	8738	空头	20071106	8788	1	0	-250	-250	2147472896	正常
20071106	8788	多头	20071107	8888	1	0	500	500	2147473408	正常
20071107	8888	空头	20071108	8650	1	0	1190	1190	2147474560	正常
20071108	8650	多头	20071109	8652	1	0	10	10	2147474560	正常
20071109	8652	空头	20071112	8520	1	0	660	660	2147475200	正常
20071112	8520	多头	20071113	8678	1	0	790	790	2147475968	正常
20071113	8678	空头	20071114	8538	1	0	700	700	2147476608	正常
20071114	8538	多头	20071115	8548	1	0	50	50	2147476608	正常
20071115	8548	空头	20071116	8500	1	0	240	240	2147476864	正常
20071116	8500	多头	20071119	8700	1	0	1000	1000	2147477888	正常
20071119	8700	空头	20071121	8300	1	0	2000	2000	2147479936	正常
20071121	8300	多头	20071122	8762	1	0	2310	2310	2147482240	正常
20071122	8762	空头	20071126	8210	1	0	2760	2760	2147484928	正常
20071126	8210	多头	20071127	8548	1	0	1690	1690	2147486720	正常
20071127	8548	空头	20071130	8388	1	0	800	800	2147487488	正常
20071130	8388	多头	20071203	8166	1	0	-1110	-1110	2147486464	正常
20071203	8166	空头	20071204	8250	1	0	-420	-420	2147485952	正常
20071204	8250	多头	20071205	8190	1	0	-300	-300	2147485696	正常
20071205	8190	空头	20071206	8150	1	0	200	200	2147485952	正常
20071206	8150	多头	20071207	7980	1	0	-850	-850	2147485184	正常
20071207	7980	空头	20071210	7920	1	0	300	300	2147485440	正常
20071210	7920	多头	20071211	8048	1	0	640	640	2147486208	正常
20071211	8048	空头	20071212	7918	1	0	650	650	2147486976	正常
20071212	7918	多头	20071213	7950	1	0	160	160	2147487232	正常
20071213	7950	空头	20071214	7908	1	0	210	210	2147487488	正常
20071214	7908	多头	20071218	7812	1	0	-480	-480	2147486976	正常
20071218	7812	空头	20071219	7780	1	0	160	160	2147487232	正常
20071219	7780	多头	20071220	7858	1	0	390	390	2147487744	正常
20071220	7858	空头	20071221	7720	1	0	690	690	2147488512	正常
20071221	7720	多头	20071224	7800	1	0	400	400	2147489024	正常
20071224	7800	空头	20071225	7670	1	0	650	650	2147489792	正常
20071225	7670	多头	20071226	8150	1	0	2400	2400	2147492096	正常
20071226	8150	空头	20071227	8368	1	0	-1090	-1090	2147491072	正常
20071227	8368	多头	20071228	8058	1	0	-1550	-1550	2147489536	正常
20071228	8058	空头	20080102	8214	1	0	-780	-780	2147488768	正常
20080102	8214	多头	20080103	8200	1	0	-70	-70	2147488768	正常
20080103	8200	空头	20080104	8030	1	0	850	850	2147489536	正常
20080104	8030	多头	20080107	7940	1	0	-450	-450	2147489024	正常
20080107	7940	空头	20080108	7870	1	0	350	350	2147489280	正常
20080108	7870	多头	20080109	8092	1	0	1110	1110	2147490304	正常
20080109	8092	空头	20080110	8410	1	0	-1590	-1590	2147488768	正常
20080110	8410	多头	20080111	7850	1	0	-2800	-2800	2147485952	正常
20080111	7850	空头	20080114	7916	1	0	-330	-330	2147485696	正常
20080114	7916	多头	20080115	7958	1	0	210	210	2147485952	正常
20080115	7958	空头	20080116	7876	1	0	410	410	2147486464	正常
20080116	7876	多头	20080122	7870	1	0	-30	-30	2147486464	正常
20080122	7870	空头	20080123	8070	1	0	-1000	-1000	2147485440	正常
20080123	8070	多头	20080124	8160	1	0	450	450	2147485952	正常
20080124	8160	空头	20080125	8220	1	0	-300	-300	2147485696	正常
20080125	8220	多头	20080128	8000	1	0	-1100	-1100	2147484672	正常
20080128	8000	空头	20080129	7910	1	0	450	450	2147485184	正常
20080129	7910	多头	20080130	7902	1	0	-40	-40	2147485184	正常
20080130	7902	空头	20080131	7930	1	0	-140	-140	2147484928	正常
20080131	7930	多头	20080201	7980	1	0	250	250	2147485184	正常
20080201	7980	空头	20080204	7958	1	0	110	110	2147485184	正常
20080204	7958	多头	20080205	7942	1	0	-80	-80	2147485184	正常
20080205	7942	空头	20080213	8006	1	0	-320	-320	2147484928	正常
20080213	8006	多头	20080215	8140	1	0	670	670	2147485696	正常
20080215	8140	空头	20080218	8240	1	0	-500	-500	2147485184	正常
20080218	8240	多头	20080219	8166	1	0	-370	-370	2147484928	正常
20080219	8166	空头	20080220	8016	1	0	750	750	2147485696	正常
20080220	8016	多头	20080221	8048	1	0	160	160	2147485952	正常
20080221	8048	空头	20080222	8100	1	0	-260	-260	2147485696	正常
20080222	8100	多头	20080225	8250	1	0	750	750	2147486464	正常
20080225	8250	空头	20080226	8308	1	0	-290	-290	2147486208	正常
20080226	8308	多头	20080227	8450	1	0	710	710	2147486976	正常
20080227	8450	空头	20080228	8446	1	0	20	20	2147486976	正常
20080228	8446	多头	20080229	8450	1	0	20	20	2147486976	正常
20080229	8450	空头	20080303	8302	1	0	740	740	2147487744	正常
20080303	8302	多头	20080304	8670	1	0	1840	1840	2147489536	正常
20080304	8670	空头	20080305	8800	1	0	-650	-650	2147488768	正常
20080305	8800	多头	20080306	8636	1	0	-820	-820	2147488000	正常
20080306	8636	空头	20080307	8500	1	0	680	680	2147488768	正常
20080307	8500	多头	20080310	8382	1	0	-590	-590	2147488256	正常
20080310	8382	空头	20080311	8384	1	0	-10	-10	2147488256	正常
20080311	8384	多头	20080312	8528	1	0	720	720	2147489024	正常
20080312	8528	空头	20080313	8640	1	0	-560	-560	2147488512	正常
20080313	8640	多头	20080314	8468	1	0	-860	-860	2147487744	正常
20080314	8468	空头	20080317	8500	1	0	-160	-160	2147487488	正常
20080317	8500	多头	20080318	8574	1	0	370	370	2147487744	正常
20080318	8574	空头	20080319	8544	1	0	150	150	2147488000	正常
20080319	8544	多头	20080320	8530	1	0	-70	-70	2147488000	正常
20080320	8530	空头	20080321	8550	1	0	-100	-100	2147488000	正常
20080321	8550	多头	20080324	8600	1	0	250	250	2147488256	正常
20080324	8600	空头	20080325	8584	1	0	80	80	2147488256	正常
20080325	8584	多头	20080326	8518	1	0	-330	-330	2147488000	正常
20080326	8518	空头	20080327	8596	1	0	-390	-390	2147487488	正常
20080327	8596	多头	20080328	8462	1	0	-670	-670	2147486720	正常
20080328	8462	空头	20080331	8530	1	0	-340	-340	2147486464	正常
20080331	8530	多头	20080401	8512	1	0	-90	-90	2147486464	正常
20080401	8512	空头	20080402	8330	1	0	910	910	2147487488	正常
20080402	8330	多头	20080403	8338	1	0	40	40	2147487488	正常
20080403	8338	空头	20080407	8330	1	0	40	40	2147487488	正常
20080407	8330	多头	20080408	8262	1	0	-340	-340	2147487232	正常
20080408	8262	空头	20080410	8310	1	0	-240	-240	2147486976	正常
20080410	8310	多头	20080411	8234	1	0	-380	-380	2147486720	正常
20080411	8234	空头	20080414	8142	1	0	460	460	2147487232	正常
20080414	8142	多头	20080415	8176	1	0	170	170	2147487488	正常
20080415	8176	空头	20080416	8118	1	0	290	290	2147487744	正常
20080416	8118	多头	20080417	7950	1	0	-840	-840	2147486976	正常
20080417	7950	空头	20080418	8016	1	0	-330	-330	2147486720	正常
20080418	8016	多头	20080421	8010	1	0	-30	-30	2147486720	正常
20080421	8010	空头	20080422	7986	1	0	120	120	2147486720	正常
20080422	7986	多头	20080423	7896	1	0	-450	-450	2147486208	正常
20080423	7896	空头	20080424	8006	1	0	-550	-550	2147485696	正常
20080424	8006	多头	20080425	8200	1	0	970	970	2147486720	正常
20080425	8200	空头	20080428	8194	1	0	30	30	2147486720	正常
20080428	8194	多头	20080429	8170	1	0	-120	-120	2147486720	正常
20080429	8170	空头	20080430	8220	1	0	-250	-250	2147486464	正常
20080430	8220	多头	20080505	8102	1	0	-590	-590	2147485952	正常
20080505	8102	空头	20080506	8046	1	0	280	280	2147486208	正常
20080506	8046	多头	20080507	8116	1	0	350	350	2147486464	正常
20080507	8116	空头	20080508	8120	1	0	-20	-20	2147486464	正常
20080508	8120	多头	20080509	8058	1	0	-310	-310	2147486208	正常
20080509	8058	空头	20080512	8154	1	0	-480	-480	2147485696	正常
20080512	8154	多头	20080513	8200	1	0	230	230	2147485952	正常
20080513	8200	空头	20080514	8444	1	0	-1220	-1220	2147484672	正常
20080514	8444	多头	20080515	8318	1	0	-630	-630	2147484160	正常
20080515	8318	空头	20080516	8450	1	0	-660	-660	2147483520	正常
20080516	8450	多头	20080519	8530	1	0	400	400	2147483904	正常
20080519	8530	空头	20080520	8460	1	0	350	350	2147484160	正常
20080520	8460	多头	20080521	8496	1	0	180	180	2147484416	正常
20080521	8496	空头	20080522	8700	1	0	-1020	-1020	2147483392	正常
20080522	8700	多头	20080523	8600	1	0	-500	-500	2147482880	正常
20080523	8600	空头	20080526	8788	1	0	-940	-940	2147481984	正常
20080526	8788	多头	20080527	8856	1	0	340	340	2147482368	正常
20080527	8856	空头	20080528	8750	1	0	530	530	2147482880	正常
20080528	8750	多头	20080529	8746	1	0	-20	-20	2147482880	正常
20080529	8746	空头	20080530	8722	1	0	120	120	2147483008	正常
20080530	8722	多头	20080602	8886	1	0	820	820	2147483904	正常
20080602	8886	空头	20080603	8996	1	0	-550	-550	2147483392	正常
20080603	8996	多头	20080604	9058	1	0	310	310	2147483648	正常
20080604	9058	空头	20080605	9190	1	0	-660	-660	2147483008	正常
20080605	9190	多头	20080606	9400	1	0	1050	1050	2147484160	正常
20080606	9400	空头	20080610	9360	1	0	200	200	2147484416	正常
20080610	9360	多头	20080611	9470	1	0	550	550	2147484928	正常
20080611	9470	空头	20080612	9548	1	0	-390	-390	2147484416	正常
20080612	9548	多头	20080613	9558	1	0	50	50	2147484416	正常
20080613	9558	空头	20080616	9840	1	0	-1410	-1410	2147483008	正常
20080616	9840	多头	20080617	9850	1	0	50	50	2147483008	正常
20080617	9850	空头	20080618	9728	1	0	610	610	2147483648	正常
20080618	9728	多头	20080619	9838	1	0	550	550	2147484160	正常
20080619	9838	空头	20080620	9700	1	0	690	690	2147484928	正常
20080620	9700	多头	20080623	9680	1	0	-100	-100	2147484928	正常
20080623	9680	空头	20080624	9620	1	0	300	300	2147485184	正常
20080624	9620	多头	20080625	9466	1	0	-770	-770	2147484416	正常
20080625	9466	空头	20080626	9480	1	0	-70	-70	2147484416	正常
20080626	9480	多头	20080627	9576	1	0	480	480	2147484928	正常
20080627	9576	空头	20080630	9550	1	0	130	130	2147485184	正常
20080630	9550	多头	20080701	9430	1	0	-600	-600	2147484672	正常
20080701	9430	空头	20080702	9596	1	0	-830	-830	2147483904	正常
20080702	9596	多头	20080703	9672	1	0	380	380	2147484160	正常
20080703	9672	空头	20080704	9610	1	0	310	310	2147484416	正常
20080704	9610	多头	20080707	9600	1	0	-50	-50	2147484416	正常
20080707	9600	空头	20080708	9560	1	0	200	200	2147484672	正常
20080708	9560	多头	20080709	9500	1	0	-300	-300	2147484416	正常
20080709	9500	空头	20080710	9430	1	0	350	350	2147484672	正常
20080710	9430	多头	20080711	9450	1	0	100	100	2147484672	正常
20080711	9450	空头	20080714	9360	1	0	450	450	2147485184	正常
20080714	9360	多头	20080715	9400	1	0	200	200	2147485440	正常
20080715	9400	空头	20080716	9250	1	0	750	750	2147486208	正常
20080716	9250	多头	20080717	9280	1	0	150	150	2147486464	正常
20080717	9280	空头	20080718	9500	1	0	-1100	-1100	2147485440	正常
20080718	9500	多头	20080721	9346	1	0	-770	-770	2147484672	正常
20080721	9346	空头	20080722	9350	1	0	-20	-20	2147484672	正常
20080722	9350	多头	20080723	9234	1	0	-580	-580	2147484160	正常
20080723	9234	空头	20080724	9130	1	0	520	520	2147484672	正常
20080724	9130	多头	20080725	9164	1	0	170	170	2147484928	正常
20080725	9164	空头	20080728	9180	1	0	-80	-80	2147484928	正常
20080728	9180	多头	20080729	9160	1	0	-100	-100	2147484928	正常
20080729	9160	空头	20080730	9160	1	0	0	0	2147484928	正常
20080730	9160	多头	20080731	9192	1	0	160	160	2147485184	正常
20080731	9192	空头	20080801	9148	1	0	220	220	2147485440	正常
20080801	9148	多头	20080804	9252	1	0	520	520	2147485952	正常
20080804	9252	空头	20080805	9364	1	0	-560	-560	2147485440	正常
20080805	9364	多头	20080806	9182	1	0	-910	-910	2147484416	正常
20080806	9182	空头	20080807	9154	1	0	140	140	2147484672	正常
20080807	9154	多头	20080808	9044	1	0	-550	-550	2147484160	正常
20080808	9044	空头	20080811	8888	1	0	780	780	2147484928	正常
20080811	8888	多头	20080812	8844	1	0	-220	-220	2147484672	正常
20080812	8844	空头	20080813	8990	1	0	-730	-730	2147483904	正常
20080813	8990	多头	20080814	9208	1	0	1090	1090	2147484928	正常
20080814	9208	空头	20080815	8902	1	0	1530	1530	2147486464	正常
20080815	8902	多头	20080818	9200	1	0	1490	1490	2147488000	正常
20080818	9200	空头	20080819	9278	1	0	-390	-390	2147487488	正常
20080819	9278	多头	20080820	9310	1	0	160	160	2147487744	正常
20080820	9310	空头	20080821	9398	1	0	-440	-440	2147487232	正常
20080821	9398	多头	20080822	9268	1	0	-650	-650	2147486464	正常
20080822	9268	空头	20080825	9100	1	0	840	840	2147487232	正常
20080825	9100	多头	20080826	8894	1	0	-1030	-1030	2147486208	正常
20080826	8894	空头	20080827	9100	1	0	-1030	-1030	2147485184	正常
20080827	9100	多头	20080828	8916	1	0	-920	-920	2147484160	正常
20080828	8916	空头	20080829	8902	1	0	70	70	2147484160	正常
20080829	8902	多头	20080901	8900	1	0	-10	-10	2147484160	正常
20080901	8900	空头	20080902	8808	1	0	460	460	2147484672	正常
20080902	8808	多头	20080903	8900	1	0	460	460	2147485184	正常
20080903	8900	空头	20080904	8558	1	0	1710	1710	2147486976	正常
20080904	8558	多头	20080905	8780	1	0	1110	1110	2147488000	正常
20080905	8780	空头	20080908	8400	1	0	1900	1900	2147489792	正常
20080908	8400	多头	20080909	9000	1	0	3000	3000	2147492864	正常
20080909	9000	空头	20080910	8948	1	0	260	260	2147493120	正常
20080910	8948	多头	20080911	8722	1	0	-1130	-1130	2147492096	正常
20080911	8722	空头	20080912	9000	1	0	-1390	-1390	2147490816	正常
20080912	9000	多头	20080916	7300	1	0	-8500	-8500	2147482368	正常
20080916	7300	空头	20080924	7198	1	0	510	510	2147482880	正常
20080924	7198	多头	20080925	7254	1	0	280	280	2147483136	正常
20080925	7254	空头	20081006	7170	1	0	420	420	2147483520	正常
20081006	7170	多头	20081007	6914	1	0	-1280	-1280	2147482240	正常
20081007	6914	空头	20081008	7250	1	0	-1680	-1680	2147480576	正常
20081008	7250	多头	20081009	7014	1	0	-1180	-1180	2147479424	正常
20081009	7014	空头	20081010	6692	1	0	1610	1610	2147481088	正常
20081010	6692	多头	20081013	6830	1	0	690	690	2147481728	正常
20081013	6830	空头	20081014	6602	1	0	1140	1140	2147482880	正常
20081014	6602	多头	20081015	6472	1	0	-650	-650	2147482240	正常
20081015	6472	空头	20081016	6238	1	0	1170	1170	2147483392	正常
20081016	6238	多头	20081017	6250	1	0	60	60	2147483392	正常
20081017	6250	空头	20081020	6000	1	0	1250	1250	2147484672	正常
20081020	6000	多头	20081021	6000	1	0	0	0	2147484672	正常
20081021	6000	空头	20081022	6000	1	0	0	0	2147484672	正常
20081022	6000	多头	20081023	5692	1	0	-1540	-1540	2147483136	正常
20081023	5692	空头	20081024	5850	1	0	-790	-790	2147482368	正常
20081024	5850	多头	20081027	5382	1	0	-2340	-2340	2147480064	正常
20081027	5382	空头	20081028	5362	1	0	100	100	2147480192	正常
20081028	5362	多头	20081029	5200	1	0	-810	-810	2147479424	正常
20081029	5200	空头	20081030	5002	1	0	990	990	2147480448	正常
20081030	5002	多头	20081031	4848	1	0	-770	-770	2147479680	正常
20081031	4848	空头	20081103	4998	1	0	-750	-750	2147478912	正常
20081103	4998	多头	20081104	4674	1	0	-1620	-1620	2147477248	正常
20081104	4674	空头	20081105	4950	1	0	-1380	-1380	2147475840	正常
20081105	4950	多头	20081106	4868	1	0	-410	-410	2147475456	正常
