模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147462528
  总收益率(盈利/初始资金)：	-0.00%	  盈利：	-21119.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	-0.00%

  可靠性(胜率)：	49.79%		  成交额：	120564400
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	48.75%		  亏损次数比例：	50.14%
  平均利润率：		-0.00%		  平均每次盈利：	-15
  标准离差率：		-4873.0%		  标准离差：		667.16
  多头次数：		722		  空头次数：		721
  多头盈利次数：	350		  空头盈利次数：	354

  盈利次数：		704		  亏损次数：	724
  总盈利：		298580(0.01%)	  总亏损：	-318350(-0.01%)
  平均盈利率：		424(0.00%)	  平均亏损率：	-440(-0.00%)
  最大盈利额：		5940(0.00%)	  最大亏损额：	-7590(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	11		  最大连续亏损次数：	9
  最大连续盈利：	9750(0.00%)	  最大连续亏损：	-8880(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20110921	9628	空头	20110922	9520	1	0	540	540	2147465600	正常
20110922	9520	多头	20110923	9320	1	0	-1000	-1000	2147464576	正常
20110923	9320	空头	20110926	9120	1	0	1000	1000	2147465600	正常
20110926	9120	多头	20110927	8998	1	0	-610	-610	2147464960	正常
20110927	8998	空头	20110928	8820	1	0	890	890	2147465856	正常
20110928	8820	多头	20110929	8520	1	0	-1500	-1500	2147464320	正常
20110929	8520	空头	20110930	8598	1	0	-390	-390	2147463936	正常
20110930	8598	多头	20111010	8962	1	0	1820	1820	2147465728	正常
20111010	8962	空头	20111011	8840	1	0	610	610	2147466368	正常
20111011	8840	多头	20111012	8802	1	0	-190	-190	2147466240	正常
20111012	8802	空头	20111013	8738	1	0	320	320	2147466496	正常
20111013	8738	多头	20111014	8722	1	0	-80	-80	2147466368	正常
20111014	8722	空头	20111017	8792	1	0	-350	-350	2147465984	正常
20111017	8792	多头	20111018	8620	1	0	-860	-860	2147465088	正常
20111018	8620	空头	20111019	8480	1	0	700	700	2147465728	正常
20111019	8480	多头	20111020	8220	1	0	-1300	-1300	2147464448	正常
20111020	8220	空头	20111021	8032	1	0	940	940	2147465344	正常
20111021	8032	多头	20111024	8464	1	0	2160	2160	2147467520	正常
20111024	8464	空头	20111025	8714	1	0	-1250	-1250	2147466240	正常
20111025	8714	多头	20111026	8890	1	0	880	880	2147467136	正常
20111026	8890	空头	20111027	8820	1	0	350	350	2147467520	正常
20111027	8820	多头	20111028	9028	1	0	1040	1040	2147468544	正常
20111028	9028	空头	20111031	8810	1	0	1090	1090	2147469696	正常
20111031	8810	多头	20111101	8552	1	0	-1290	-1290	2147468416	正常
20111101	8552	空头	20111102	8484	1	0	340	340	2147468800	正常
20111102	8484	多头	20111103	8432	1	0	-260	-260	2147468544	正常
20111103	8432	空头	20111104	8520	1	0	-440	-440	2147468160	正常
20111104	8520	多头	20111107	8420	1	0	-500	-500	2147467648	正常
20111107	8420	空头	20111108	8296	1	0	620	620	2147468288	正常
20111108	8296	多头	20111109	8388	1	0	460	460	2147468800	正常
20111109	8388	空头	20111110	8210	1	0	890	890	2147469696	正常
20111110	8210	多头	20111111	8134	1	0	-380	-380	2147469312	正常
20111111	8134	空头	20111114	8330	1	0	-980	-980	2147468288	正常
20111114	8330	多头	20111115	8220	1	0	-550	-550	2147467776	正常
20111115	8220	空头	20111116	8228	1	0	-40	-40	2147467776	正常
20111116	8228	多头	20111117	8130	1	0	-490	-490	2147467264	正常
20111117	8130	空头	20111118	8080	1	0	250	250	2147467520	正常
20111118	8080	多头	20111121	8092	1	0	60	60	2147467520	正常
20111121	8092	空头	20111122	8170	1	0	-390	-390	2147467136	正常
20111122	8170	多头	20111123	8154	1	0	-80	-80	2147467008	正常
20111123	8154	空头	20111124	8120	1	0	170	170	2147467136	正常
20111124	8120	多头	20111125	7926	1	0	-970	-970	2147466112	正常
20111125	7926	空头	20111128	7978	1	0	-260	-260	2147465856	正常
20111128	7978	多头	20111129	8064	1	0	430	430	2147466240	正常
20111129	8064	空头	20111130	8080	1	0	-80	-80	2147466112	正常
20111130	8080	多头	20111201	8420	1	0	1700	1700	2147467776	正常
20111201	8420	空头	20111202	8282	1	0	690	690	2147468416	正常
20111202	8282	多头	20111205	8410	1	0	640	640	2147469056	正常
20111205	8410	空头	20111206	8420	1	0	-50	-50	2147469056	正常
20111206	8420	多头	20111207	8450	1	0	150	150	2147469184	正常
20111207	8450	空头	20111208	8392	1	0	290	290	2147469440	正常
20111208	8392	多头	20111209	8400	1	0	40	40	2147469440	正常
20111209	8400	空头	20111212	8396	1	0	20	20	2147469440	正常
20111212	8396	多头	20111213	8266	1	0	-650	-650	2147468800	正常
20111213	8266	空头	20111214	8248	1	0	90	90	2147468928	正常
20111214	8248	多头	20111215	8140	1	0	-540	-540	2147468416	正常
20111215	8140	空头	20111216	8180	1	0	-200	-200	2147468160	正常
20111216	8180	多头	20111219	8214	1	0	170	170	2147468288	正常
20111219	8214	空头	20111220	8160	1	0	270	270	2147468544	正常
20111220	8160	多头	20111221	8244	1	0	420	420	2147468928	正常
20111221	8244	空头	20111222	8246	1	0	-10	-10	2147468928	正常
20111222	8246	多头	20111223	8282	1	0	180	180	2147469056	正常
20111223	8282	空头	20111226	8280	1	0	10	10	2147469056	正常
20111226	8280	多头	20111227	8228	1	0	-260	-260	2147468800	正常
20111227	8228	空头	20111228	8264	1	0	-180	-180	2147468672	正常
20111228	8264	多头	20111229	8242	1	0	-110	-110	2147468544	正常
20111229	8242	空头	20111230	8354	1	0	-560	-560	2147468032	正常
20111230	8354	多头	20120104	8468	1	0	570	570	2147468544	正常
20120104	8468	空头	20120105	8528	1	0	-300	-300	2147468288	正常
20120105	8528	多头	20120106	8544	1	0	80	80	2147468416	正常
20120106	8544	空头	20120109	8598	1	0	-270	-270	2147468160	正常
20120109	8598	多头	20120110	8590	1	0	-40	-40	2147468160	正常
20120110	8590	空头	20120111	8584	1	0	30	30	2147468160	正常
20120111	8584	多头	20120112	8566	1	0	-90	-90	2147468032	正常
20120112	8566	空头	20120113	8542	1	0	120	120	2147468160	正常
20120113	8542	多头	20120116	8610	1	0	340	340	2147468544	正常
20120116	8610	空头	20120117	8724	1	0	-570	-570	2147468032	正常
20120117	8724	多头	20120118	8766	1	0	210	210	2147468288	正常
20120118	8766	空头	20120119	8796	1	0	-150	-150	2147468160	正常
20120119	8796	多头	20120120	8890	1	0	470	470	2147468672	正常
20120120	8890	空头	20120130	9024	1	0	-670	-670	2147468032	正常
20120130	9024	多头	20120131	9044	1	0	100	100	2147468160	正常
20120131	9044	空头	20120201	9034	1	0	50	50	2147468160	正常
20120201	9034	多头	20120202	9002	1	0	-160	-160	2147468032	正常
20120202	9002	空头	20120203	8960	1	0	210	210	2147468288	正常
20120203	8960	多头	20120206	9080	1	0	600	600	2147468928	正常
20120206	9080	空头	20120207	9062	1	0	90	90	2147469056	正常
20120207	9062	多头	20120208	9120	1	0	290	290	2147469312	正常
20120208	9120	空头	20120209	9094	1	0	130	130	2147469440	正常
20120209	9094	多头	20120210	9084	1	0	-50	-50	2147469440	正常
20120210	9084	空头	20120213	9042	1	0	210	210	2147469696	正常
20120213	9042	多头	20120214	9028	1	0	-70	-70	2147469568	正常
20120214	9028	空头	20120215	9074	1	0	-230	-230	2147469312	正常
20120215	9074	多头	20120216	8894	1	0	-900	-900	2147468416	正常
20120216	8894	空头	20120217	8836	1	0	290	290	2147468672	正常
20120217	8836	多头	20120220	8958	1	0	610	610	2147469312	正常
20120220	8958	空头	20120221	8894	1	0	320	320	2147469568	正常
20120221	8894	多头	20120222	8926	1	0	160	160	2147469696	正常
20120222	8926	空头	20120223	8884	1	0	210	210	2147469952	正常
20120223	8884	多头	20120224	8930	1	0	230	230	2147470208	正常
20120224	8930	空头	20120227	9024	1	0	-470	-470	2147469696	正常
20120227	9024	多头	20120228	9064	1	0	200	200	2147469952	正常
20120228	9064	空头	20120229	9074	1	0	-50	-50	2147469952	正常
20120229	9074	多头	20120301	9110	1	0	180	180	2147470080	正常
20120301	9110	空头	20120302	9186	1	0	-380	-380	2147469696	正常
20120302	9186	多头	20120305	9212	1	0	130	130	2147469824	正常
20120305	9212	空头	20120306	9174	1	0	190	190	2147469952	正常
20120306	9174	多头	20120307	8982	1	0	-960	-960	2147469056	正常
20120307	8982	空头	20120308	8996	1	0	-70	-70	2147468928	正常
20120308	8996	多头	20120309	9036	1	0	200	200	2147469184	正常
20120309	9036	空头	20120312	9036	1	0	0	0	2147469184	正常
20120312	9036	多头	20120313	8960	1	0	-380	-380	2147468800	正常
20120313	8960	空头	20120314	9056	1	0	-480	-480	2147468288	正常
20120314	9056	多头	20120315	8962	1	0	-470	-470	2147467776	正常
20120315	8962	空头	20120316	8866	1	0	480	480	2147468288	正常
20120316	8866	多头	20120319	8756	1	0	-550	-550	2147467776	正常
20120319	8756	空头	20120320	8702	1	0	270	270	2147468032	正常
20120320	8702	多头	20120321	8700	1	0	-10	-10	2147468032	正常
20120321	8700	空头	20120322	8690	1	0	50	50	2147468032	正常
20120322	8690	多头	20120323	8720	1	0	150	150	2147468160	正常
20120323	8720	空头	20120326	8768	1	0	-240	-240	2147467904	正常
20120326	8768	多头	20120327	8786	1	0	90	90	2147468032	正常
20120327	8786	空头	20120328	8814	1	0	-140	-140	2147467904	正常
20120328	8814	多头	20120329	8766	1	0	-240	-240	2147467648	正常
20120329	8766	空头	20120330	8682	1	0	420	420	2147468032	正常
20120330	8682	多头	20120405	8648	1	0	-170	-170	2147467904	正常
20120405	8648	空头	20120406	8658	1	0	-50	-50	2147467904	正常
20120406	8658	多头	20120409	8648	1	0	-50	-50	2147467904	正常
20120409	8648	空头	20120410	8630	1	0	90	90	2147468032	正常
20120410	8630	多头	20120411	8574	1	0	-280	-280	2147467776	正常
20120411	8574	空头	20120412	8596	1	0	-110	-110	2147467648	正常
20120412	8596	多头	20120413	8644	1	0	240	240	2147467904	正常
20120413	8644	空头	20120416	8660	1	0	-80	-80	2147467776	正常
20120416	8660	多头	20120417	8696	1	0	180	180	2147467904	正常
20120417	8696	空头	20120418	8750	1	0	-270	-270	2147467648	正常
20120418	8750	多头	20120419	8710	1	0	-200	-200	2147467392	正常
20120419	8710	空头	20120420	8726	1	0	-80	-80	2147467264	正常
20120420	8726	多头	20120423	8720	1	0	-30	-30	2147467264	正常
20120423	8720	空头	20120424	8594	1	0	630	630	2147467904	正常
20120424	8594	多头	20120425	8580	1	0	-70	-70	2147467776	正常
20120425	8580	空头	20120426	8570	1	0	50	50	2147467776	正常
20120426	8570	多头	20120427	8596	1	0	130	130	2147467904	正常
20120427	8596	空头	20120502	8630	1	0	-170	-170	2147467776	正常
20120502	8630	多头	20120503	8628	1	0	-10	-10	2147467776	正常
20120503	8628	空头	20120504	8628	1	0	0	0	2147467776	正常
20120504	8628	多头	20120507	8550	1	0	-390	-390	2147467392	正常
20120507	8550	空头	20120508	8502	1	0	240	240	2147467648	正常
20120508	8502	多头	20120509	8466	1	0	-180	-180	2147467520	正常
20120509	8466	空头	20120510	8464	1	0	10	10	2147467520	正常
20120510	8464	多头	20120511	8450	1	0	-70	-70	2147467392	正常
20120511	8450	空头	20120514	8340	1	0	550	550	2147467904	正常
20120514	8340	多头	20120515	8206	1	0	-670	-670	2147467264	正常
20120515	8206	空头	20120516	8168	1	0	190	190	2147467392	正常
20120516	8168	多头	20120517	8248	1	0	400	400	2147467776	正常
20120517	8248	空头	20120518	8244	1	0	20	20	2147467776	正常
20120518	8244	多头	20120521	8248	1	0	20	20	2147467776	正常
20120521	8248	空头	20120522	8236	1	0	60	60	2147467776	正常
20120522	8236	多头	20120523	8084	1	0	-760	-760	2147467008	正常
20120523	8084	空头	20120524	8018	1	0	330	330	2147467392	正常
20120524	8018	多头	20120525	8024	1	0	30	30	2147467392	正常
20120525	8024	空头	20120528	8012	1	0	60	60	2147467392	正常
20120528	8012	多头	20120529	8046	1	0	170	170	2147467520	正常
20120529	8046	空头	20120530	8004	1	0	210	210	2147467776	正常
20120530	8004	多头	20120531	7868	1	0	-680	-680	2147467136	正常
20120531	7868	空头	20120601	7752	1	0	580	580	2147467776	正常
20120601	7752	多头	20120604	7474	1	0	-1390	-1390	2147466368	正常
20120604	7474	空头	20120605	7340	1	0	670	670	2147467008	正常
20120605	7340	多头	20120606	7336	1	0	-20	-20	2147467008	正常
20120606	7336	空头	20120607	7338	1	0	-10	-10	2147467008	正常
20120607	7338	多头	20120608	7246	1	0	-460	-460	2147466496	正常
20120608	7246	空头	20120611	7280	1	0	-170	-170	2147466368	正常
20120611	7280	多头	20120612	7070	1	0	-1050	-1050	2147465344	正常
20120612	7070	空头	20120613	7060	1	0	50	50	2147465344	正常
20120613	7060	多头	20120614	7146	1	0	430	430	2147465728	正常
20120614	7146	空头	20120615	7248	1	0	-510	-510	2147465216	正常
20120615	7248	多头	20120618	7356	1	0	540	540	2147465728	正常
20120618	7356	空头	20120619	7360	1	0	-20	-20	2147465728	正常
20120619	7360	多头	20120620	7350	1	0	-50	-50	2147465728	正常
20120620	7350	空头	20120621	7150	1	0	1000	1000	2147466752	正常
20120621	7150	多头	20120625	7150	1	0	0	0	2147466752	正常
20120625	7150	空头	20120626	7124	1	0	130	130	2147466880	正常
20120626	7124	多头	20120627	7138	1	0	70	70	2147467008	正常
20120627	7138	空头	20120628	7232	1	0	-470	-470	2147466496	正常
20120628	7232	多头	20120629	7332	1	0	500	500	2147467008	正常
20120629	7332	空头	20120702	7560	1	0	-1140	-1140	2147465856	正常
20120702	7560	多头	20120703	7608	1	0	240	240	2147466112	正常
20120703	7608	空头	20120704	7742	1	0	-670	-670	2147465472	正常
20120704	7742	多头	20120705	7714	1	0	-140	-140	2147465344	正常
20120705	7714	空头	20120706	7730	1	0	-80	-80	2147465216	正常
20120706	7730	多头	20120709	7638	1	0	-460	-460	2147464704	正常
20120709	7638	空头	20120710	7620	1	0	90	90	2147464832	正常
20120710	7620	多头	20120711	7514	1	0	-530	-530	2147464320	正常
20120711	7514	空头	20120712	7560	1	0	-230	-230	2147464064	正常
20120712	7560	多头	20120713	7736	1	0	880	880	2147464960	正常
20120713	7736	空头	20120716	7846	1	0	-550	-550	2147464448	正常
20120716	7846	多头	20120717	7922	1	0	380	380	2147464832	正常
20120717	7922	空头	20120718	7786	1	0	680	680	2147465472	正常
20120718	7786	多头	20120719	7874	1	0	440	440	2147465856	正常
20120719	7874	空头	20120720	7896	1	0	-110	-110	2147465728	正常
20120720	7896	多头	20120723	7716	1	0	-900	-900	2147464832	正常
20120723	7716	空头	20120724	7650	1	0	330	330	2147465216	正常
20120724	7650	多头	20120725	7674	1	0	120	120	2147465344	正常
20120725	7674	空头	20120726	7652	1	0	110	110	2147465472	正常
20120726	7652	多头	20120727	7668	1	0	80	80	2147465600	正常
20120727	7668	空头	20120730	7782	1	0	-570	-570	2147465088	正常
20120730	7782	多头	20120731	7820	1	0	190	190	2147465216	正常
20120731	7820	空头	20120801	7912	1	0	-460	-460	2147464704	正常
20120801	7912	多头	20120802	7876	1	0	-180	-180	2147464576	正常
20120802	7876	空头	20120803	7800	1	0	380	380	2147464960	正常
20120803	7800	多头	20120806	7960	1	0	800	800	2147465728	正常
20120806	7960	空头	20120807	7978	1	0	-90	-90	2147465600	正常
20120807	7978	多头	20120808	7998	1	0	100	100	2147465728	正常
20120808	7998	空头	20120809	7990	1	0	40	40	2147465728	正常
20120809	7990	多头	20120810	7976	1	0	-70	-70	2147465600	正常
20120810	7976	空头	20120813	7926	1	0	250	250	2147465856	正常
20120813	7926	多头	20120814	7906	1	0	-100	-100	2147465728	正常
20120814	7906	空头	20120815	7910	1	0	-20	-20	2147465728	正常
20120815	7910	多头	20120816	7930	1	0	100	100	2147465856	正常
20120816	7930	空头	20120817	7980	1	0	-250	-250	2147465600	正常
20120817	7980	多头	20120820	7964	1	0	-80	-80	2147465472	正常
20120820	7964	空头	20120821	7938	1	0	130	130	2147465600	正常
20120821	7938	多头	20120822	8000	1	0	310	310	2147465856	正常
20120822	8000	空头	20120823	7970	1	0	150	150	2147465984	正常
20120823	7970	多头	20120824	8000	1	0	150	150	2147466112	正常
20120824	8000	空头	20120827	8140	1	0	-700	-700	2147465472	正常
20120827	8140	多头	20120828	8124	1	0	-80	-80	2147465344	正常
20120828	8124	空头	20120829	8096	1	0	140	140	2147465472	正常
20120829	8096	多头	20120830	8138	1	0	210	210	2147465728	正常
20120830	8138	空头	20120831	8200	1	0	-310	-310	2147465472	正常
20120831	8200	多头	20120903	8250	1	0	250	250	2147465728	正常
20120903	8250	空头	20120904	8204	1	0	230	230	2147465984	正常
20120904	8204	多头	20120905	8140	1	0	-320	-320	2147465728	正常
20120905	8140	空头	20120906	8150	1	0	-50	-50	2147465728	正常
20120906	8150	多头	20120907	8140	1	0	-50	-50	2147465728	正常
20120907	8140	空头	20120910	8208	1	0	-340	-340	2147465344	正常
20120910	8208	多头	20120911	8196	1	0	-60	-60	2147465344	正常
20120911	8196	空头	20120912	8412	1	0	-1080	-1080	2147464320	正常
20120912	8412	多头	20120913	8410	1	0	-10	-10	2147464320	正常
20120913	8410	空头	20120914	8820	1	0	-2050	-2050	2147462272	正常
20120914	8820	多头	20120917	7878	1	0	-4710	-4710	2147457536	正常
20120917	7878	空头	20120918	7814	1	0	320	320	2147457792	正常
20120918	7814	多头	20120919	7776	1	0	-190	-190	2147457664	正常
20120919	7776	空头	20120920	7700	1	0	380	380	2147458048	正常
20120920	7700	多头	20120921	7660	1	0	-200	-200	2147457792	正常
20120921	7660	空头	20120924	7572	1	0	440	440	2147458176	正常
20120924	7572	多头	20120925	7640	1	0	340	340	2147458560	正常
20120925	7640	空头	20120926	7530	1	0	550	550	2147459072	正常
20120926	7530	多头	20120927	7636	1	0	530	530	2147459584	正常
20120927	7636	空头	20120928	7638	1	0	-10	-10	2147459584	正常
20120928	7638	多头	20121008	7594	1	0	-220	-220	2147459328	正常
20121008	7594	空头	20121009	7638	1	0	-220	-220	2147459072	正常
20121009	7638	多头	20121010	7610	1	0	-140	-140	2147458944	正常
20121010	7610	空头	20121011	7688	1	0	-390	-390	2147458560	正常
20121011	7688	多头	20121012	7692	1	0	20	20	2147458560	正常
20121012	7692	空头	20121015	7620	1	0	360	360	2147458944	正常
20121015	7620	多头	20121016	7668	1	0	240	240	2147459200	正常
20121016	7668	空头	20121017	7696	1	0	-140	-140	2147459072	正常
20121017	7696	多头	20121018	7680	1	0	-80	-80	2147458944	正常
20121018	7680	空头	20121019	7654	1	0	130	130	2147459072	正常
20121019	7654	多头	20121022	7592	1	0	-310	-310	2147458816	正常
20121022	7592	空头	20121023	7600	1	0	-40	-40	2147458816	正常
20121023	7600	多头	20121024	7600	1	0	0	0	2147458816	正常
20121024	7600	空头	20121025	7570	1	0	150	150	2147458944	正常
20121025	7570	多头	20121026	7598	1	0	140	140	2147459072	正常
20121026	7598	空头	20121029	7580	1	0	90	90	2147459200	正常
20121029	7580	多头	20121030	7464	1	0	-580	-580	2147458560	正常
20121030	7464	空头	20121031	7492	1	0	-140	-140	2147458432	正常
20121031	7492	多头	20121101	7546	1	0	270	270	2147458688	正常
20121101	7546	空头	20121102	7570	1	0	-120	-120	2147458560	正常
20121102	7570	多头	20121105	7488	1	0	-410	-410	2147458176	正常
20121105	7488	空头	20121106	7498	1	0	-50	-50	2147458176	正常
20121106	7498	多头	20121107	7576	1	0	390	390	2147458560	正常
20121107	7576	空头	20121108	7498	1	0	390	390	2147458944	正常
20121108	7498	多头	20121109	7500	1	0	10	10	2147458944	正常
20121109	7500	空头	20121112	7470	1	0	150	150	2147459072	正常
20121112	7470	多头	20121113	7472	1	0	10	10	2147459072	正常
20121113	7472	空头	20121114	7524	1	0	-260	-260	2147458816	正常
20121114	7524	多头	20121115	7468	1	0	-280	-280	2147458560	正常
20121115	7468	空头	20121116	7456	1	0	60	60	2147458560	正常
20121116	7456	多头	20121119	7484	1	0	140	140	2147458688	正常
20121119	7484	空头	20121120	7516	1	0	-160	-160	2147458560	正常
20121120	7516	多头	20121121	7522	1	0	30	30	2147458560	正常
20121121	7522	空头	20121122	7534	1	0	-60	-60	2147458560	正常
20121122	7534	多头	20121123	7500	1	0	-170	-170	2147458432	正常
20121123	7500	空头	20121126	7586	1	0	-430	-430	2147458048	正常
20121126	7586	多头	20121127	7614	1	0	140	140	2147458176	正常
20121127	7614	空头	20121128	7610	1	0	20	20	2147458176	正常
20121128	7610	多头	20121129	7560	1	0	-250	-250	2147457920	正常
20121129	7560	空头	20121130	7602	1	0	-210	-210	2147457664	正常
20121130	7602	多头	20121203	7750	1	0	740	740	2147458432	正常
20121203	7750	空头	20121204	7668	1	0	410	410	2147458816	正常
20121204	7668	多头	20121205	7732	1	0	320	320	2147459072	正常
20121205	7732	空头	20121206	7874	1	0	-710	-710	2147458304	正常
20121206	7874	多头	20121207	7964	1	0	450	450	2147458816	正常
20121207	7964	空头	20121210	8062	1	0	-490	-490	2147458304	正常
20121210	8062	多头	20121211	8002	1	0	-300	-300	2147458048	正常
20121211	8002	空头	20121212	8002	1	0	0	0	2147458048	正常
20121212	8002	多头	20121213	7992	1	0	-50	-50	2147458048	正常
20121213	7992	空头	20121214	7916	1	0	380	380	2147458432	正常
20121214	7916	多头	20121217	8090	1	0	870	870	2147459328	正常
20121217	8090	空头	20121218	8108	1	0	-90	-90	2147459200	正常
20121218	8108	多头	20121219	8150	1	0	210	210	2147459456	正常
20121219	8150	空头	20121220	8128	1	0	110	110	2147459584	正常
20121220	8128	多头	20121221	8160	1	0	160	160	2147459712	正常
20121221	8160	空头	20121224	8124	1	0	180	180	2147459840	正常
20121224	8124	多头	20121225	8202	1	0	390	390	2147460224	正常
20121225	8202	空头	20121226	8270	1	0	-340	-340	2147459840	正常
20121226	8270	多头	20121227	8356	1	0	430	430	2147460224	正常
20121227	8356	空头	20121228	8356	1	0	0	0	2147460224	正常
20121228	8356	多头	20121231	8500	1	0	720	720	2147460992	正常
20121231	8500	空头	20130104	8586	1	0	-430	-430	2147460608	正常
20130104	8586	多头	20130107	8664	1	0	390	390	2147460992	正常
20130107	8664	空头	20130108	8624	1	0	200	200	2147461248	正常
20130108	8624	多头	20130109	8552	1	0	-360	-360	2147460864	正常
20130109	8552	空头	20130110	8490	1	0	310	310	2147461120	正常
20130110	8490	多头	20130111	8536	1	0	230	230	2147461376	正常
20130111	8536	空头	20130114	8446	1	0	450	450	2147461888	正常
20130114	8446	多头	20130115	8402	1	0	-220	-220	2147461632	正常
20130115	8402	空头	20130116	8292	1	0	550	550	2147462144	正常
20130116	8292	多头	20130117	8304	1	0	60	60	2147462144	正常
20130117	8304	空头	20130118	8420	1	0	-580	-580	2147461504	正常
20130118	8420	多头	20130121	8430	1	0	50	50	2147461504	正常
20130121	8430	空头	20130122	8430	1	0	0	0	2147461504	正常
20130122	8430	多头	20130123	8354	1	0	-380	-380	2147461120	正常
20130123	8354	空头	20130124	8364	1	0	-50	-50	2147461120	正常
20130124	8364	多头	20130125	8422	1	0	290	290	2147461376	正常
20130125	8422	空头	20130128	8494	1	0	-360	-360	2147460992	正常
20130128	8494	多头	20130129	8526	1	0	160	160	2147461120	正常
20130129	8526	空头	20130130	8556	1	0	-150	-150	2147460992	正常
20130130	8556	多头	20130131	8616	1	0	300	300	2147461248	正常
20130131	8616	空头	20130201	8638	1	0	-110	-110	2147461120	正常
20130201	8638	多头	20130204	8876	1	0	1190	1190	2147462272	正常
20130204	8876	空头	20130205	8874	1	0	10	10	2147462272	正常
20130205	8874	多头	20130206	8924	1	0	250	250	2147462528	正常
20130206	8924	空头	20130207	9000	1	0	-380	-380	2147462144	正常
20130207	9000	多头	20130208	9032	1	0	160	160	2147462272	正常
20130208	9032	空头	20130218	9010	1	0	110	110	2147462400	正常
20130218	9010	多头	20130219	8888	1	0	-610	-610	2147461760	正常
20130219	8888	空头	20130220	8860	1	0	140	140	2147461888	正常
20130220	8860	多头	20130221	8660	1	0	-1000	-1000	2147460864	正常
20130221	8660	空头	20130222	8622	1	0	190	190	2147460992	正常
20130222	8622	多头	20130225	8608	1	0	-70	-70	2147460864	正常
20130225	8608	空头	20130226	8546	1	0	310	310	2147461120	正常
20130226	8546	多头	20130227	8416	1	0	-650	-650	2147460480	正常
20130227	8416	空头	20130228	8456	1	0	-200	-200	2147460224	正常
20130228	8456	多头	20130301	8380	1	0	-380	-380	2147459840	正常
20130301	8380	空头	20130304	8156	1	0	1120	1120	2147460992	正常
20130304	8156	多头	20130305	8144	1	0	-60	-60	2147460992	正常
20130305	8144	空头	20130306	8252	1	0	-540	-540	2147460480	正常
20130306	8252	多头	20130307	8220	1	0	-160	-160	2147460352	正常
20130307	8220	空头	20130308	8216	1	0	20	20	2147460352	正常
20130308	8216	多头	20130311	8200	1	0	-80	-80	2147460224	正常
20130311	8200	空头	20130312	8168	1	0	160	160	2147460352	正常
20130312	8168	多头	20130313	8100	1	0	-340	-340	2147459968	正常
20130313	8100	空头	20130314	8072	1	0	140	140	2147460096	正常
20130314	8072	多头	20130315	8336	1	0	1320	1320	2147461376	正常
20130315	8336	空头	20130318	8240	1	0	480	480	2147461888	正常
20130318	8240	多头	20130319	8186	1	0	-270	-270	2147461632	正常
20130319	8186	空头	20130320	8120	1	0	330	330	2147462016	正常
20130320	8120	多头	20130321	8208	1	0	440	440	2147462400	正常
20130321	8208	空头	20130322	8108	1	0	500	500	2147462912	正常
20130322	8108	多头	20130325	8026	1	0	-410	-410	2147462528	正常
20130325	8026	空头	20130326	7980	1	0	230	230	2147462784	正常
20130326	7980	多头	20130327	7910	1	0	-350	-350	2147462400	正常
20130327	7910	空头	20130328	7818	1	0	460	460	2147462912	正常
20130328	7818	多头	20130329	7880	1	0	310	310	2147463168	正常
20130329	7880	空头	20130401	7778	1	0	510	510	2147463680	正常
20130401	7778	多头	20130402	7848	1	0	350	350	2147464064	正常
20130402	7848	空头	20130403	7918	1	0	-350	-350	2147463680	正常
20130403	7918	多头	20130408	7948	1	0	150	150	2147463808	正常
20130408	7948	空头	20130409	7978	1	0	-150	-150	2147463680	正常
20130409	7978	多头	20130410	8088	1	0	550	550	2147464192	正常
20130410	8088	空头	20130411	8120	1	0	-160	-160	2147464064	正常
20130411	8120	多头	20130412	8064	1	0	-280	-280	2147463808	正常
20130412	8064	空头	20130415	7950	1	0	570	570	2147464320	正常
20130415	7950	多头	20130416	7774	1	0	-880	-880	2147463424	正常
20130416	7774	空头	20130417	7804	1	0	-150	-150	2147463296	正常
20130417	7804	多头	20130418	7650	1	0	-770	-770	2147462528	正常
20130418	7650	空头	20130418	7650	1	0	0	0	2147462528	正常
